town,month,resale_price,price_diff
BUKIT BATOK,2003-12-01,205211.0,-11763.0
BUKIT BATOK,2004-01-01,202775.0,-2436.0
BUKIT BATOK,2004-02-01,211147.0,8372.0
BUKIT BATOK,2004-03-01,219659.0,8512.0
BUKIT BATOK,2004-04-01,222858.0,3199.0
BUKIT BATOK,2004-05-01,211621.0,-11237.0
BUKIT BATOK,2004-06-01,226529.0,14908.0
BUKIT BATOK,2004-07-01,210221.0,-16308.0
BUKIT BATOK,2004-08-01,212995.0,2774.0
BUKIT BATOK,2004-09-01,212954.0,-41.0
BUKIT BATOK,2004-10-01,216008.0,3054.0
BUKIT BATOK,2004-11-01,222868.0,6860.0
BUKIT BATOK,2004-12-01,211182.0,-11686.0
BUKIT BATOK,2005-01-01,215656.0,4474.0
BUKIT BATOK,2005-02-01,211019.0,-4637.0
BUKIT BATOK,2005-03-01,215383.0,4364.0
BUKIT BATOK,2005-04-01,222707.0,7324.0
BUKIT BATOK,2005-05-01,211204.0,-11503.0
BUKIT BATOK,2005-06-01,222730.0,11526.0
BUKIT BATOK,2005-07-01,204683.0,-18047.0
BUKIT BATOK,2005-08-01,202071.0,-2612.0
BUKIT BATOK,2005-09-01,217944.0,15873.0
BUKIT BATOK,2005-10-01,210362.0,-7582.0
BUKIT BATOK,2005-11-01,209932.0,-430.0
BUKIT BATOK,2005-12-01,217542.0,7610.0
BUKIT BATOK,2006-01-01,208962.0,-8580.0
BUKIT BATOK,2006-02-01,215157.0,6195.0
BUKIT BATOK,2006-03-01,223099.0,7942.0
BUKIT BATOK,2006-04-01,216313.0,-6786.0
BUKIT BATOK,2006-05-01,226341.0,10028.0
BUKIT BATOK,2006-06-01,218665.0,-7676.0
BUKIT BATOK,2006-07-01,207988.0,-10677.0
BUKIT BATOK,2006-08-01,219215.0,11227.0
BUKIT BATOK,2006-09-01,209870.0,-9345.0
BUKIT BATOK,2006-10-01,228710.0,18840.0
BUKIT BATOK,2006-11-01,221271.0,-7439.0
BUKIT BATOK,2006-12-01,212122.0,-9149.0
BUKIT BATOK,2007-01-01,227743.0,15621.0
BUKIT BATOK,2007-02-01,220756.0,-6987.0
BUKIT BATOK,2007-03-01,216662.0,-4094.0
BUKIT BATOK,2007-04-01,222829.0,6167.0
BUKIT BATOK,2007-05-01,222157.0,-672.0
BUKIT BATOK,2007-06-01,235610.0,13453.0
BUKIT BATOK,2007-07-01,225402.0,-10208.0
BUKIT BATOK,2007-08-01,248505.0,23103.0
BUKIT BATOK,2007-09-01,251065.0,2560.0
BUKIT BATOK,2007-10-01,267176.0,16111.0
BUKIT BATOK,2007-11-01,257743.0,-9433.0
BUKIT BATOK,2007-12-01,277656.0,19913.0
BUKIT BATOK,2008-01-01,291544.0,13888.0
BUKIT BATOK,2008-02-01,294663.0,3119.0
BUKIT BATOK,2008-03-01,286913.0,-7750.0
BUKIT BATOK,2008-04-01,285935.0,-978.0
BUKIT BATOK,2008-05-01,288428.0,2493.0
BUKIT BATOK,2008-06-01,300744.0,12316.0
BUKIT BATOK,2008-07-01,308117.0,7373.0
BUKIT BATOK,2008-08-01,313056.0,4939.0
BUKIT BATOK,2008-09-01,316586.0,3530.0
BUKIT BATOK,2008-10-01,332291.0,15705.0
BUKIT BATOK,2008-11-01,311756.0,-20535.0
BUKIT BATOK,2008-12-01,317289.0,5533.0
BUKIT BATOK,2009-01-01,297062.0,-20227.0
BUKIT BATOK,2009-02-01,304308.0,7246.0
BUKIT BATOK,2009-03-01,298695.0,-5613.0
BUKIT BATOK,2009-04-01,307654.0,8959.0
BUKIT BATOK,2009-05-01,327181.0,19527.0
BUKIT BATOK,2009-06-01,315995.0,-11186.0
BUKIT BATOK,2009-07-01,334764.0,18769.0
BUKIT BATOK,2009-08-01,321170.0,-13594.0
BUKIT BATOK,2009-09-01,320980.0,-190.0
BUKIT BATOK,2009-10-01,345088.0,24108.0
BUKIT BATOK,2009-11-01,351782.0,6694.0
BUKIT BATOK,2009-12-01,334549.0,-17233.0
BUKIT BATOK,2010-01-01,329947.0,-4602.0
BUKIT BATOK,2010-02-01,338799.0,8852.0
BUKIT BATOK,2010-03-01,350405.0,11606.0
BUKIT BATOK,2010-04-01,348413.0,-1992.0
BUKIT BATOK,2010-05-01,351359.0,2946.0
BUKIT BATOK,2010-06-01,347959.0,-3400.0
BUKIT BATOK,2010-07-01,371798.0,23839.0
BUKIT BATOK,2010-08-01,373577.0,1779.0
BUKIT BATOK,2010-09-01,382634.0,9057.0
BUKIT BATOK,2010-10-01,366091.0,-16543.0
BUKIT BATOK,2010-11-01,385238.0,19147.0
BUKIT BATOK,2010-12-01,366451.0,-18787.0
BUKIT BATOK,2011-01-01,385309.0,18858.0
BUKIT BATOK,2011-02-01,390625.0,5316.0
BUKIT BATOK,2011-03-01,375284.0,-15341.0
BUKIT BATOK,2011-04-01,391444.0,16160.0
BUKIT BATOK,2011-05-01,380857.0,-10587.0
BUKIT BATOK,2011-06-01,403828.0,22971.0
BUKIT BATOK,2011-07-01,386116.0,-17712.0
BUKIT BATOK,2011-08-01,432357.0,46241.0
BUKIT BATOK,2011-09-01,407336.0,-25021.0
BUKIT BATOK,2011-10-01,402740.0,-4596.0
BUKIT BATOK,2011-11-01,423387.0,20647.0
BUKIT BATOK,2011-12-01,405490.0,-17897.0
BUKIT BATOK,2012-01-01,406128.0,638.0
BUKIT BATOK,2012-02-01,421711.0,15583.0
BUKIT BATOK,2012-03-01,417305.0,-4406.0
BUKIT BATOK,2012-04-01,414127.0,-3178.0
BUKIT BATOK,2012-05-01,429096.0,14969.0
BUKIT BATOK,2012-06-01,451260.0,22164.0
BUKIT BATOK,2012-07-01,405389.0,-45871.0
BUKIT BATOK,2012-08-01,441717.0,36328.0
BUKIT BATOK,2012-09-01,427635.0,-14082.0
BUKIT BATOK,2012-10-01,433699.0,6064.0
BUKIT BATOK,2012-11-01,422939.0,-10760.0
BUKIT BATOK,2012-12-01,438133.0,15194.0
BUKIT BATOK,2013-01-01,441183.0,3050.0
BUKIT BATOK,2013-02-01,453275.0,12092.0
BUKIT BATOK,2013-03-01,425679.0,-27596.0
BUKIT BATOK,2013-04-01,423591.0,-2088.0
BUKIT BATOK,2013-05-01,445314.0,21723.0
BUKIT BATOK,2013-06-01,425694.0,-19620.0
BUKIT BATOK,2013-07-01,427458.0,1764.0
BUKIT BATOK,2013-08-01,444776.0,17318.0
BUKIT BATOK,2013-09-01,435691.0,-9085.0
BUKIT BATOK,2013-10-01,447100.0,11409.0
BUKIT BATOK,2013-11-01,429393.0,-17707.0
BUKIT BATOK,2013-12-01,410400.0,-18993.0
BUKIT BATOK,2014-01-01,435102.0,24702.0
BUKIT BATOK,2014-02-01,406831.0,-28271.0
BUKIT BATOK,2014-03-01,400731.0,-6100.0
BUKIT BATOK,2014-04-01,432466.0,31735.0
BUKIT BATOK,2014-05-01,421733.0,-10733.0
BUKIT BATOK,2014-06-01,425800.0,4067.0
BUKIT BATOK,2014-07-01,439814.0,14014.0
BUKIT BATOK,2014-08-01,391556.0,-48258.0
BUKIT BATOK,2014-09-01,375704.0,-15852.0
BUKIT BATOK,2014-10-01,355698.0,-20006.0
BUKIT BATOK,2014-11-01,402790.0,47092.0
BUKIT BATOK,2014-12-01,397483.0,-5307.0
BUKIT BATOK,2015-01-01,382652.0,-14831.0
BUKIT BATOK,2015-02-01,420820.0,38168.0
BUKIT BATOK,2015-03-01,358950.0,-61870.0
BUKIT BATOK,2015-04-01,389688.0,30738.0
BUKIT BATOK,2015-05-01,411464.0,21776.0
BUKIT BATOK,2015-06-01,387097.0,-24367.0
BUKIT BATOK,2015-07-01,378467.0,-8630.0
BUKIT BATOK,2015-08-01,402936.0,24469.0
BUKIT BATOK,2015-09-01,396174.0,-6762.0
BUKIT BATOK,2015-10-01,399128.0,2954.0
BUKIT BATOK,2015-11-01,383400.0,-15728.0
BUKIT BATOK,2015-12-01,390547.0,7147.0
BUKIT BATOK,2016-01-01,406360.0,15813.0
BUKIT BATOK,2016-02-01,396306.0,-10054.0
BUKIT BATOK,2016-03-01,387195.0,-9111.0
BUKIT BATOK,2016-04-01,379857.0,-7338.0
BUKIT BATOK,2016-05-01,392378.0,12521.0
BUKIT BATOK,2016-06-01,396068.0,3690.0
BUKIT BATOK,2016-07-01,414789.0,18721.0
BUKIT BATOK,2016-08-01,395272.0,-19517.0
BUKIT BATOK,2016-09-01,380372.0,-14900.0
BUKIT BATOK,2016-10-01,390082.0,9710.0
BUKIT BATOK,2016-11-01,376765.0,-13317.0
BUKIT BATOK,2016-12-01,382505.0,5740.0
BUKIT BATOK,2017-01-01,373451.0,-9054.0
BUKIT BATOK,2017-02-01,355567.0,-17884.0
BUKIT BATOK,2017-03-01,385268.0,29701.0
BUKIT BATOK,2017-04-01,373550.0,-11718.0
BUKIT BATOK,2017-05-01,369811.0,-3739.0
BUKIT BATOK,2017-06-01,388508.0,18697.0
BUKIT BATOK,2017-07-01,386222.0,-2286.0
BUKIT BATOK,2017-08-01,384554.0,-1668.0
BUKIT BATOK,2017-09-01,413339.0,28785.0
BUKIT BATOK,2017-10-01,386752.0,-26587.0
BUKIT BATOK,2017-11-01,355576.0,-31176.0
BUKIT BATOK,2017-12-01,380929.0,25353.0
BUKIT BATOK,2018-01-01,430045.0,49116.0
BUKIT BATOK,2018-02-01,396080.0,-33965.0
BUKIT BATOK,2018-03-01,395611.0,-469.0
BUKIT BATOK,2018-04-01,365018.0,-30593.0
BUKIT BATOK,2018-05-01,379765.0,14747.0
BUKIT BATOK,2018-06-01,379442.0,-323.0
BUKIT BATOK,2018-07-01,389241.0,9799.0
BUKIT BATOK,2018-08-01,386152.0,-3089.0
BUKIT BATOK,2018-09-01,370852.0,-15300.0
BUKIT BATOK,2018-10-01,350059.0,-20793.0
BUKIT BATOK,2018-11-01,349421.0,-638.0
BUKIT BATOK,2018-12-01,355155.0,5734.0
BUKIT BATOK,2019-01-01,400673.0,45518.0
BUKIT BATOK,2019-02-01,375689.0,-24984.0
BUKIT BATOK,2019-03-01,378786.0,3097.0
BUKIT BATOK,2019-04-01,397010.0,18224.0
BUKIT BATOK,2019-05-01,374569.0,-22441.0
BUKIT BATOK,2019-06-01,356538.0,-18031.0
BUKIT BATOK,2019-07-01,351717.0,-4821.0
BUKIT BATOK,2019-08-01,373684.0,21967.0
BUKIT BATOK,2019-09-01,391971.0,18287.0
BUKIT BATOK,2019-10-01,385092.0,-6879.0
BUKIT BATOK,2019-11-01,364272.0,-20820.0
BUKIT BATOK,2019-12-01,375068.0,10796.0
BUKIT BATOK,2020-01-01,382492.0,7424.0
BUKIT BATOK,2020-02-01,380576.0,-1916.0
BUKIT BATOK,2020-03-01,374043.0,-6533.0
BUKIT BATOK,2020-04-01,368400.0,-5643.0
BUKIT BATOK,2020-05-01,316550.0,-51850.0
BUKIT BATOK,2020-06-01,383264.0,66714.0
BUKIT BATOK,2020-07-01,399128.0,15864.0
BUKIT BATOK,2020-08-01,412776.0,13648.0
BUKIT BATOK,2020-09-01,424909.0,12133.0
BUKIT BATOK,2020-10-01,430234.0,5325.0
BUKIT BATOK,2020-11-01,415976.0,-14258.0
BUKIT BATOK,2020-12-01,441731.0,25755.0
BUKIT BATOK,2021-01-01,430162.0,-11569.0
BUKIT BATOK,2021-02-01,469946.0,39784.0
BUKIT BATOK,2021-03-01,432814.0,-37132.0
BUKIT BATOK,2021-04-01,402042.0,-30772.0
BUKIT BATOK,2021-05-01,461046.0,59004.0
BUKIT BATOK,2021-06-01,472042.0,10996.0
BUKIT BATOK,2021-07-01,434022.0,-38020.0
BUKIT BATOK,2021-08-01,468036.0,34014.0
BUKIT BATOK,2021-09-01,489933.0,21897.0
BUKIT BATOK,2021-10-01,490718.0,785.0
BUKIT BATOK,2021-11-01,457127.0,-33591.0
BUKIT BATOK,2021-12-01,500173.0,43046.0
BUKIT BATOK,2022-01-01,502051.0,1878.0
BUKIT BATOK,2022-02-01,522209.0,20158.0
BUKIT BATOK,2022-03-01,499136.0,-23073.0
BUKIT BATOK,2022-04-01,528119.0,28983.0
BUKIT BATOK,2022-05-01,525621.0,-2498.0
BUKIT BATOK,2022-06-01,543388.0,17767.0
BUKIT BATOK,2022-07-01,552245.0,8857.0
BUKIT BATOK,2022-08-01,527315.0,-24930.0
BUKIT BATOK,2022-09-01,531445.0,4130.0
BUKIT BATOK,2022-10-01,512957.0,-18488.0
BUKIT BATOK,2022-11-01,553053.0,40096.0
BUKIT BATOK,2022-12-01,558658.0,5605.0
BUKIT MERAH,2000-01-01,221120.0,
BUKIT MERAH,2000-02-01,246177.0,25057.0
BUKIT MERAH,2000-03-01,248882.0,2705.0
BUKIT MERAH,2000-04-01,227466.0,-21416.0
BUKIT MERAH,2000-05-01,259144.0,31678.0
BUKIT MERAH,2000-06-01,254009.0,-5135.0
BUKIT MERAH,2000-07-01,237135.0,-16874.0
BUKIT MERAH,2000-08-01,231966.0,-5169.0
BUKIT MERAH,2000-09-01,261241.0,29275.0
BUKIT MERAH,2000-10-01,225004.0,-36237.0
BUKIT MERAH,2000-11-01,241682.0,16678.0
BUKIT MERAH,2000-12-01,239190.0,-2492.0
BUKIT MERAH,2001-01-01,227443.0,-11747.0
BUKIT MERAH,2001-02-01,225383.0,-2060.0
BUKIT MERAH,2001-03-01,254877.0,29494.0
BUKIT MERAH,2001-04-01,224021.0,-30856.0
BUKIT MERAH,2001-05-01,242679.0,18658.0
BUKIT MERAH,2001-06-01,229613.0,-13066.0
BUKIT MERAH,2001-07-01,231167.0,1554.0
BUKIT MERAH,2001-08-01,219484.0,-11683.0
BUKIT MERAH,2001-09-01,222705.0,3221.0
BUKIT MERAH,2001-10-01,224142.0,1437.0
BUKIT MERAH,2001-11-01,206271.0,-17871.0
BUKIT MERAH,2001-12-01,199551.0,-6720.0
BUKIT MERAH,2002-01-01,214982.0,15431.0
BUKIT MERAH,2002-02-01,214725.0,-257.0
BUKIT MERAH,2002-03-01,227085.0,12360.0
BUKIT MERAH,2002-04-01,240052.0,12967.0
BUKIT MERAH,2002-05-01,213970.0,-26082.0
BUKIT MERAH,2002-06-01,232947.0,18977.0
BUKIT MERAH,2002-07-01,231179.0,-1768.0
BUKIT MERAH,2002-08-01,214627.0,-16552.0
BUKIT MERAH,2002-09-01,240730.0,26103.0
BUKIT MERAH,2002-10-01,195388.0,-45342.0
BUKIT MERAH,2002-11-01,225302.0,29914.0
BUKIT MERAH,2002-12-01,207044.0,-18258.0
BUKIT MERAH,2003-01-01,209817.0,2773.0
BUKIT MERAH,2003-02-01,231460.0,21643.0
BUKIT MERAH,2003-03-01,231556.0,96.0
BUKIT MERAH,2003-04-01,218754.0,-12802.0
BUKIT MERAH,2003-05-01,204375.0,-14379.0
BUKIT MERAH,2003-06-01,226907.0,22532.0
BUKIT MERAH,2003-07-01,215647.0,-11260.0
BUKIT MERAH,2003-08-01,228468.0,12821.0
BUKIT MERAH,2003-09-01,219775.0,-8693.0
BUKIT MERAH,2003-10-01,229702.0,9927.0
BUKIT MERAH,2003-11-01,217123.0,-12579.0
BUKIT MERAH,2003-12-01,247142.0,30019.0
BUKIT MERAH,2004-01-01,222181.0,-24961.0
BUKIT MERAH,2004-02-01,207012.0,-15169.0
BUKIT MERAH,2004-03-01,241141.0,34129.0
BUKIT MERAH,2004-04-01,238859.0,-2282.0
BUKIT MERAH,2004-05-01,219060.0,-19799.0
BUKIT MERAH,2004-06-01,231931.0,12871.0
BUKIT MERAH,2004-07-01,235534.0,3603.0
BUKIT MERAH,2004-08-01,232537.0,-2997.0
BUKIT MERAH,2004-09-01,253643.0,21106.0
BUKIT MERAH,2004-10-01,241520.0,-12123.0
BUKIT MERAH,2004-11-01,248844.0,7324.0
BUKIT MERAH,2004-12-01,234638.0,-14206.0
BUKIT MERAH,2005-01-01,220723.0,-13915.0
BUKIT MERAH,2005-02-01,265498.0,44775.0
BUKIT MERAH,2005-03-01,229021.0,-36477.0
BUKIT MERAH,2005-04-01,250295.0,21274.0
BUKIT MERAH,2005-05-01,239012.0,-11283.0
BUKIT MERAH,2005-06-01,250499.0,11487.0
BUKIT MERAH,2005-07-01,240371.0,-10128.0
BUKIT MERAH,2005-08-01,238771.0,-1600.0
BUKIT MERAH,2005-09-01,231440.0,-7331.0
BUKIT MERAH,2005-10-01,250999.0,19559.0
BUKIT MERAH,2005-11-01,240288.0,-10711.0
BUKIT MERAH,2005-12-01,258648.0,18360.0
BUKIT MERAH,2006-01-01,245034.0,-13614.0
BUKIT MERAH,2006-02-01,231749.0,-13285.0
BUKIT MERAH,2006-03-01,247795.0,16046.0
BUKIT MERAH,2006-04-01,254429.0,6634.0
BUKIT MERAH,2006-05-01,255719.0,1290.0
BUKIT MERAH,2006-06-01,251838.0,-3881.0
BUKIT MERAH,2006-07-01,273213.0,21375.0
BUKIT MERAH,2006-08-01,254930.0,-18283.0
BUKIT MERAH,2006-09-01,277597.0,22667.0
BUKIT MERAH,2006-10-01,265437.0,-12160.0
BUKIT MERAH,2006-11-01,268932.0,3495.0
BUKIT MERAH,2006-12-01,266999.0,-1933.0
BUKIT MERAH,2007-01-01,315776.0,48777.0
BUKIT MERAH,2007-02-01,311435.0,-4341.0
BUKIT MERAH,2007-03-01,293083.0,-18352.0
BUKIT MERAH,2007-04-01,290055.0,-3028.0
BUKIT MERAH,2007-05-01,283995.0,-6060.0
BUKIT MERAH,2007-06-01,312311.0,28316.0
BUKIT MERAH,2007-07-01,315922.0,3611.0
BUKIT MERAH,2007-08-01,333900.0,17978.0
BUKIT MERAH,2007-09-01,362211.0,28311.0
BUKIT MERAH,2007-10-01,320256.0,-41955.0
BUKIT MERAH,2007-11-01,360868.0,40612.0
BUKIT MERAH,2007-12-01,356306.0,-4562.0
BUKIT MERAH,2008-01-01,371575.0,15269.0
BUKIT MERAH,2008-02-01,357796.0,-13779.0
BUKIT MERAH,2008-03-01,371896.0,14100.0
BUKIT MERAH,2008-04-01,386391.0,14495.0
BUKIT MERAH,2008-05-01,343207.0,-43184.0
BUKIT MERAH,2008-06-01,378392.0,35185.0
BUKIT MERAH,2008-07-01,385508.0,7116.0
BUKIT MERAH,2008-08-01,375700.0,-9808.0
